"ID";"Geslacht";"Migratieachtergrond";"Postcode";"Perioden";"Bevolking_1"
"41821";"T001038";"T001040";"PC5405  ";"2019JJ00";"     480"
"41843";"T001038";"T001040";"PC5406  ";"2019JJ00";"    7045"
"41865";"T001038";"T001040";"PC5408  ";"2019JJ00";"    3570"
"41887";"T001038";"T001040";"PC5409  ";"2019JJ00";"    1985"
"41909";"T001038";"T001040";"PC5411  ";"2019JJ00";"    6725"
"41931";"T001038";"T001040";"PC5421  ";"2019JJ00";"   13050"
"41953";"T001038";"T001040";"PC5422  ";"2019JJ00";"    3600"
"41975";"T001038";"T001040";"PC5423  ";"2019JJ00";"    1780"
"41997";"T001038";"T001040";"PC5424  ";"2019JJ00";"    1100"
"42019";"T001038";"T001040";"PC5425  ";"2019JJ00";"    1615"
"42041";"T001038";"T001040";"PC5427  ";"2019JJ00";"    8860"
"42063";"T001038";"T001040";"PC5428  ";"2019JJ00";"    1725"
"42085";"T001038";"T001040";"PC5431  ";"2019JJ00";"   11225"
"42107";"T001038";"T001040";"PC5432  ";"2019JJ00";"    6710"
"42129";"T001038";"T001040";"PC5433  ";"2019JJ00";"     405"
"42151";"T001038";"T001040";"PC5434  ";"2019JJ00";"    1300"
"42173";"T001038";"T001040";"PC5435  ";"2019JJ00";"     500"
"42195";"T001038";"T001040";"PC5437  ";"2019JJ00";"    1690"
"42217";"T001038";"T001040";"PC5438  ";"2019JJ00";"    1180"
"42239";"T001038";"T001040";"PC5439  ";"2019JJ00";"     275"
"42261";"T001038";"T001040";"PC5441  ";"2019JJ00";"    2355"
"42283";"T001038";"T001040";"PC5443  ";"2019JJ00";"    2825"
"42305";"T001038";"T001040";"PC5445  ";"2019JJ00";"     700"
"42327";"T001038";"T001040";"PC5446  ";"2019JJ00";"    2805"
"42349";"T001038";"T001040";"PC5447  ";"2019JJ00";"    1660"
"42371";"T001038";"T001040";"PC5449  ";"2019JJ00";"      85"
"42393";"T001038";"T001040";"PC5451  ";"2019JJ00";"    6140"
"42415";"T001038";"T001040";"PC5453  ";"2019JJ00";"    2255"
"42437";"T001038";"T001040";"PC5454  ";"2019JJ00";"    1420"
"42459";"T001038";"T001040";"PC5455  ";"2019JJ00";"    1075"
"42481";"T001038";"T001040";"PC5461  ";"2019JJ00";"    4275"
"42503";"T001038";"T001040";"PC5462  ";"2019JJ00";"    3400"
"42525";"T001038";"T001040";"PC5463  ";"2019JJ00";"    7310"
"42547";"T001038";"T001040";"PC5464  ";"2019JJ00";"    6175"
"42569";"T001038";"T001040";"PC5465  ";"2019JJ00";"    1810"
"42591";"T001038";"T001040";"PC5466  ";"2019JJ00";"    1455"
"42613";"T001038";"T001040";"PC5467  ";"2019JJ00";"    7590"
"42635";"T001038";"T001040";"PC5469  ";"2019JJ00";"    6885"
"42657";"T001038";"T001040";"PC5471  ";"2019JJ00";"     110"
"42679";"T001038";"T001040";"PC5472  ";"2019JJ00";"    1215"
"42701";"T001038";"T001040";"PC5473  ";"2019JJ00";"    8290"
"42723";"T001038";"T001040";"PC5476  ";"2019JJ00";"    1720"
"42745";"T001038";"T001040";"PC5481  ";"2019JJ00";"    9725"
"42767";"T001038";"T001040";"PC5482  ";"2019JJ00";"   14035"
"42789";"T001038";"T001040";"PC5491  ";"2019JJ00";"   10910"
"42811";"T001038";"T001040";"PC5492  ";"2019JJ00";"    7250"
"42833";"T001038";"T001040";"PC5501  ";"2019JJ00";"    4270"
"42855";"T001038";"T001040";"PC5502  ";"2019JJ00";"    5100"
"42877";"T001038";"T001040";"PC5503  ";"2019JJ00";"    5840"
"42899";"T001038";"T001040";"PC5504  ";"2019JJ00";"    6330"
"42921";"T001038";"T001040";"PC5505  ";"2019JJ00";"    3640"
"42943";"T001038";"T001040";"PC5506  ";"2019JJ00";"    2890"
"42965";"T001038";"T001040";"PC5507  ";"2019JJ00";"    3105"
"42987";"T001038";"T001040";"PC5508  ";"2019JJ00";"   10700"
"43009";"T001038";"T001040";"PC5509  ";"2019JJ00";"    3465"
"43031";"T001038";"T001040";"PC5511  ";"2019JJ00";"    1380"
"43053";"T001038";"T001040";"PC5512  ";"2019JJ00";"    2120"
"43075";"T001038";"T001040";"PC5513  ";"2019JJ00";"    2010"
"43097";"T001038";"T001040";"PC5521  ";"2019JJ00";"   10195"
"43119";"T001038";"T001040";"PC5524  ";"2019JJ00";"    1425"
"43141";"T001038";"T001040";"PC5525  ";"2019JJ00";"    1975"
"43163";"T001038";"T001040";"PC5527  ";"2019JJ00";"    5485"
"43185";"T001038";"T001040";"PC5528  ";"2019JJ00";"    2175"
"43207";"T001038";"T001040";"PC5529  ";"2019JJ00";"    1080"
"43229";"T001038";"T001040";"PC5531  ";"2019JJ00";"   10470"
"43251";"T001038";"T001040";"PC5534  ";"2019JJ00";"     965"
"43273";"T001038";"T001040";"PC5541  ";"2019JJ00";"    8620"
"43295";"T001038";"T001040";"PC5551  ";"2019JJ00";"    9280"
"43317";"T001038";"T001040";"PC5552  ";"2019JJ00";"    6085"
"43339";"T001038";"T001040";"PC5553  ";"2019JJ00";"    1860"
"43361";"T001038";"T001040";"PC5554  ";"2019JJ00";"    9260"
"43383";"T001038";"T001040";"PC5555  ";"2019JJ00";"    3225"
"43405";"T001038";"T001040";"PC5556  ";"2019JJ00";"    1200"
"43427";"T001038";"T001040";"PC5561  ";"2019JJ00";"    2395"
"43449";"T001038";"T001040";"PC5563  ";"2019JJ00";"    2105"
"43471";"T001038";"T001040";"PC5571  ";"2019JJ00";"   10895"
"43493";"T001038";"T001040";"PC5575  ";"2019JJ00";"    3095"
"43515";"T001038";"T001040";"PC5581  ";"2019JJ00";"    6675"
"43537";"T001038";"T001040";"PC5582  ";"2019JJ00";"    4975"
"43559";"T001038";"T001040";"PC5583  ";"2019JJ00";"    5600"
"43581";"T001038";"T001040";"PC5591  ";"2019JJ00";"    9830"
"43603";"T001038";"T001040";"PC5595  ";"2019JJ00";"    4510"
"43625";"T001038";"T001040";"PC5611  ";"2019JJ00";"   13310"
"43647";"T001038";"T001040";"PC5612  ";"2019JJ00";"   11555"
"43669";"T001038";"T001040";"PC5613  ";"2019JJ00";"    6050"
"43691";"T001038";"T001040";"PC5614  ";"2019JJ00";"    3845"
"43713";"T001038";"T001040";"PC5615  ";"2019JJ00";"    7720"
"43735";"T001038";"T001040";"PC5616  ";"2019JJ00";"   12565"
"43757";"T001038";"T001040";"PC5617  ";"2019JJ00";"    1665"
"43779";"T001038";"T001040";"PC5621  ";"2019JJ00";"    3785"
"43801";"T001038";"T001040";"PC5622  ";"2019JJ00";"    7960"
"43823";"T001038";"T001040";"PC5623  ";"2019JJ00";"   10755"
"43845";"T001038";"T001040";"PC5624  ";"2019JJ00";"    5675"
"43867";"T001038";"T001040";"PC5625  ";"2019JJ00";"   10005"
"43889";"T001038";"T001040";"PC5626  ";"2019JJ00";"    4095"
"43911";"T001038";"T001040";"PC5627  ";"2019JJ00";"   12255"
"43933";"T001038";"T001040";"PC5628  ";"2019JJ00";"   10270"
"43955";"T001038";"T001040";"PC5629  ";"2019JJ00";"    9465"
"43977";"T001038";"T001040";"PC5631  ";"2019JJ00";"    5665"
"43999";"T001038";"T001040";"PC5632  ";"2019JJ00";"   13160"
"44021";"T001038";"T001040";"PC5633  ";"2019JJ00";"     135"
"44043";"T001038";"T001040";"PC5641  ";"2019JJ00";"    7625"
"44065";"T001038";"T001040";"PC5642  ";"2019JJ00";"    7605"
"44087";"T001038";"T001040";"PC5643  ";"2019JJ00";"    7910"
"44109";"T001038";"T001040";"PC5644  ";"2019JJ00";"    8930"
"44131";"T001038";"T001040";"PC5645  ";"2019JJ00";"    3825"
"44153";"T001038";"T001040";"PC5646  ";"2019JJ00";"    2375"
"44175";"T001038";"T001040";"PC5647  ";"2019JJ00";"      55"
"44197";"T001038";"T001040";"PC5651  ";"2019JJ00";"    3120"
"44219";"T001038";"T001040";"PC5652  ";"2019JJ00";"    7270"
"44241";"T001038";"T001040";"PC5653  ";"2019JJ00";"    6925"
"44263";"T001038";"T001040";"PC5654  ";"2019JJ00";"   10085"
"44285";"T001038";"T001040";"PC5655  ";"2019JJ00";"    4235"
"44307";"T001038";"T001040";"PC5656  ";"2019JJ00";""
"44329";"T001038";"T001040";"PC5657  ";"2019JJ00";"     215"
"44351";"T001038";"T001040";"PC5658  ";"2019JJ00";"   11515"
"44373";"T001038";"T001040";"PC5661  ";"2019JJ00";"    1265"
"44395";"T001038";"T001040";"PC5662  ";"2019JJ00";"    3230"
"44417";"T001038";"T001040";"PC5663  ";"2019JJ00";"    6125"
"44439";"T001038";"T001040";"PC5664  ";"2019JJ00";"    4705"
"44461";"T001038";"T001040";"PC5665  ";"2019JJ00";"    5450"
"44483";"T001038";"T001040";"PC5666  ";"2019JJ00";"    3875"
"44505";"T001038";"T001040";"PC5667  ";"2019JJ00";"    4160"
"44527";"T001038";"T001040";"PC5671  ";"2019JJ00";"    5405"
"44549";"T001038";"T001040";"PC5672  ";"2019JJ00";"    7015"
"44571";"T001038";"T001040";"PC5673  ";"2019JJ00";"    6170"
"44593";"T001038";"T001040";"PC5674  ";"2019JJ00";"    4595"
"44615";"T001038";"T001040";"PC5681  ";"2019JJ00";"     845"
"44637";"T001038";"T001040";"PC5682  ";"2019JJ00";"    4065"
"44659";"T001038";"T001040";"PC5683  ";"2019JJ00";"    6405"
"44681";"T001038";"T001040";"PC5684  ";"2019JJ00";"   11165"
"44703";"T001038";"T001040";"PC5685  ";"2019JJ00";"    7345"
"44725";"T001038";"T001040";"PC5688  ";"2019JJ00";"   12255"
"44747";"T001038";"T001040";"PC5689  ";"2019JJ00";"     540"
"44769";"T001038";"T001040";"PC5691  ";"2019JJ00";"   10865"
"44791";"T001038";"T001040";"PC5692  ";"2019JJ00";"    1315"
"44813";"T001038";"T001040";"PC5694  ";"2019JJ00";"    4725"
"44835";"T001038";"T001040";"PC5701  ";"2019JJ00";"   14935"
"44857";"T001038";"T001040";"PC5702  ";"2019JJ00";"   11895"
"44879";"T001038";"T001040";"PC5703  ";"2019JJ00";"    5500"
"44901";"T001038";"T001040";"PC5704  ";"2019JJ00";"    8990"
"44923";"T001038";"T001040";"PC5705  ";"2019JJ00";"    1830"
"44945";"T001038";"T001040";"PC5706  ";"2019JJ00";"   14560"
"44967";"T001038";"T001040";"PC5707  ";"2019JJ00";"   10270"
"44989";"T001038";"T001040";"PC5708  ";"2019JJ00";"   10370"
"45011";"T001038";"T001040";"PC5709  ";"2019JJ00";"   13165"
"45033";"T001038";"T001040";"PC5711  ";"2019JJ00";"    8460"
"45055";"T001038";"T001040";"PC5712  ";"2019JJ00";"    8625"
"45077";"T001038";"T001040";"PC5715  ";"2019JJ00";"    2240"
"45099";"T001038";"T001040";"PC5721  ";"2019JJ00";"   13125"
"45121";"T001038";"T001040";"PC5724  ";"2019JJ00";"    1145"
"45143";"T001038";"T001040";"PC5725  ";"2019JJ00";"    2445"
"45165";"T001038";"T001040";"PC5731  ";"2019JJ00";"   10785"
"45187";"T001038";"T001040";"PC5735  ";"2019JJ00";"    5675"
"45209";"T001038";"T001040";"PC5737  ";"2019JJ00";"    4280"
"45231";"T001038";"T001040";"PC5738  ";"2019JJ00";"    1985"
"45253";"T001038";"T001040";"PC5741  ";"2019JJ00";"   10390"
"45275";"T001038";"T001040";"PC5751  ";"2019JJ00";"   12510"
"45297";"T001038";"T001040";"PC5752  ";"2019JJ00";"    1890"
"45319";"T001038";"T001040";"PC5753  ";"2019JJ00";"    4235"
"45341";"T001038";"T001040";"PC5754  ";"2019JJ00";"    6280"
"45363";"T001038";"T001040";"PC5756  ";"2019JJ00";"    1385"
"45385";"T001038";"T001040";"PC5757  ";"2019JJ00";"    3285"
"45407";"T001038";"T001040";"PC5758  ";"2019JJ00";"    1835"
"45429";"T001038";"T001040";"PC5759  ";"2019JJ00";"     940"
"45451";"T001038";"T001040";"PC5761  ";"2019JJ00";"    5940"
"45473";"T001038";"T001040";"PC5763  ";"2019JJ00";"    2205"
"45495";"T001038";"T001040";"PC5764  ";"2019JJ00";"    1160"
"45517";"T001038";"T001040";"PC5766  ";"2019JJ00";"     540"
"45539";"T001038";"T001040";"PC5768  ";"2019JJ00";"    6090"
"45561";"T001038";"T001040";"PC5801  ";"2019JJ00";"   10325"
"45583";"T001038";"T001040";"PC5802  ";"2019JJ00";"    7270"
"45605";"T001038";"T001040";"PC5803  ";"2019JJ00";"    8080"
"45627";"T001038";"T001040";"PC5804  ";"2019JJ00";"    2880"
"45649";"T001038";"T001040";"PC5807  ";"2019JJ00";"    2340"
"45671";"T001038";"T001040";"PC5808  ";"2019JJ00";"    1190"
"45693";"T001038";"T001040";"PC5809  ";"2019JJ00";"    2275"
"45715";"T001038";"T001040";"PC5811  ";"2019JJ00";"     820"
"45737";"T001038";"T001040";"PC5812  ";"2019JJ00";"     485"
"45759";"T001038";"T001040";"PC5813  ";"2019JJ00";"    2240"
"45781";"T001038";"T001040";"PC5814  ";"2019JJ00";"     550"
"45803";"T001038";"T001040";"PC5815  ";"2019JJ00";"    1070"
"45825";"T001038";"T001040";"PC5816  ";"2019JJ00";"     230"
"45847";"T001038";"T001040";"PC5817  ";"2019JJ00";"     215"
"45869";"T001038";"T001040";"PC5821  ";"2019JJ00";"    2550"
"45891";"T001038";"T001040";"PC5823  ";"2019JJ00";"     890"
"45913";"T001038";"T001040";"PC5824  ";"2019JJ00";"     535"
"45935";"T001038";"T001040";"PC5825  ";"2019JJ00";"    3910"
"45957";"T001038";"T001040";"PC5826  ";"2019JJ00";"     470"
"45979";"T001038";"T001040";"PC5827  ";"2019JJ00";"     685"
"46001";"T001038";"T001040";"PC5831  ";"2019JJ00";"   12400"
"46023";"T001038";"T001040";"PC5835  ";"2019JJ00";"    1860"
"46045";"T001038";"T001040";"PC5836  ";"2019JJ00";"    1750"
"46067";"T001038";"T001040";"PC5841  ";"2019JJ00";"    1835"
"46089";"T001038";"T001040";"PC5843  ";"2019JJ00";"     665"
"46111";"T001038";"T001040";"PC5844  ";"2019JJ00";"     705"
"46133";"T001038";"T001040";"PC5845  ";"2019JJ00";"    4095"
"46155";"T001038";"T001040";"PC5846  ";"2019JJ00";"     715"
"46177";"T001038";"T001040";"PC5851  ";"2019JJ00";"    2125"
"46199";"T001038";"T001040";"PC5853  ";"2019JJ00";"    2010"
"46221";"T001038";"T001040";"PC5854  ";"2019JJ00";"    5335"
"46243";"T001038";"T001040";"PC5855  ";"2019JJ00";"    2485"
"46265";"T001038";"T001040";"PC5856  ";"2019JJ00";"    1180"
"46287";"T001038";"T001040";"PC5861  ";"2019JJ00";"    1890"
"46309";"T001038";"T001040";"PC5862  ";"2019JJ00";"     410"
"46331";"T001038";"T001040";"PC5863  ";"2019JJ00";"    1065"
"46353";"T001038";"T001040";"PC5864  ";"2019JJ00";"    1880"
"46375";"T001038";"T001040";"PC5865  ";"2019JJ00";"    1250"
"46397";"T001038";"T001040";"PC5866  ";"2019JJ00";"    1270"
"46419";"T001038";"T001040";"PC5871  ";"2019JJ00";"    1050"
"46441";"T001038";"T001040";"PC5872  ";"2019JJ00";"     775"
"46463";"T001038";"T001040";"PC5911  ";"2019JJ00";"    4955"
"46485";"T001038";"T001040";"PC5912  ";"2019JJ00";"   10225"
"46507";"T001038";"T001040";"PC5913  ";"2019JJ00";"    9780"
"46529";"T001038";"T001040";"PC5914  ";"2019JJ00";"    7755"
"46551";"T001038";"T001040";"PC5915  ";"2019JJ00";"    5510"
"46573";"T001038";"T001040";"PC5916  ";"2019JJ00";"    2500"
"46595";"T001038";"T001040";"PC5921  ";"2019JJ00";"    6760"
"46617";"T001038";"T001040";"PC5922  ";"2019JJ00";"    5710"
"46639";"T001038";"T001040";"PC5923  ";"2019JJ00";"    2920"
"46661";"T001038";"T001040";"PC5924  ";"2019JJ00";"    3795"
"46683";"T001038";"T001040";"PC5925  ";"2019JJ00";"    3890"
"46705";"T001038";"T001040";"PC5926  ";"2019JJ00";"    2845"
"46727";"T001038";"T001040";"PC5927  ";"2019JJ00";"     800"
"46749";"T001038";"T001040";"PC5928  ";"2019JJ00";"     805"
"46771";"T001038";"T001040";"PC5931  ";"2019JJ00";"    9705"
"46793";"T001038";"T001040";"PC5932  ";"2019JJ00";"    5530"
"46815";"T001038";"T001040";"PC5935  ";"2019JJ00";"    3740"
"46837";"T001038";"T001040";"PC5941  ";"2019JJ00";"    5245"
"46859";"T001038";"T001040";"PC5943  ";"2019JJ00";"    1015"
"46881";"T001038";"T001040";"PC5944  ";"2019JJ00";"    2575"
"46903";"T001038";"T001040";"PC5951  ";"2019JJ00";"    5545"
"46925";"T001038";"T001040";"PC5953  ";"2019JJ00";"   11045"
"46947";"T001038";"T001040";"PC5954  ";"2019JJ00";"    2475"
"46969";"T001038";"T001040";"PC5961  ";"2019JJ00";"   13015"
"46991";"T001038";"T001040";"PC5962  ";"2019JJ00";"    2140"
"47013";"T001038";"T001040";"PC5963  ";"2019JJ00";"    1940"
"47035";"T001038";"T001040";"PC5964  ";"2019JJ00";"    1625"
"47057";"T001038";"T001040";"PC5966  ";"2019JJ00";"    2030"
"47079";"T001038";"T001040";"PC5971  ";"2019JJ00";"    4730"
"47101";"T001038";"T001040";"PC5973  ";"2019JJ00";"    1945"
"47123";"T001038";"T001040";"PC5975  ";"2019JJ00";"    6690"
"47145";"T001038";"T001040";"PC5976  ";"2019JJ00";"    1130"
"47167";"T001038";"T001040";"PC5977  ";"2019JJ00";"     280"
"47189";"T001038";"T001040";"PC5981  ";"2019JJ00";"    7485"
"47211";"T001038";"T001040";"PC5984  ";"2019JJ00";"    1230"
"47233";"T001038";"T001040";"PC5985  ";"2019JJ00";"    1645"
"47255";"T001038";"T001040";"PC5986  ";"2019JJ00";"    2120"
"47277";"T001038";"T001040";"PC5987  ";"2019JJ00";"    1270"
"47299";"T001038";"T001040";"PC5988  ";"2019JJ00";"    6225"
"47321";"T001038";"T001040";"PC5991  ";"2019JJ00";"    6510"
"47343";"T001038";"T001040";"PC5993  ";"2019JJ00";"    6520"
"47365";"T001038";"T001040";"PC5995  ";"2019JJ00";"    4210"
"47387";"T001038";"T001040";"PC6001  ";"2019JJ00";"    7420"
"47409";"T001038";"T001040";"PC6002  ";"2019JJ00";"    6705"
"47431";"T001038";"T001040";"PC6003  ";"2019JJ00";"    5190"
"47453";"T001038";"T001040";"PC6004  ";"2019JJ00";"    9315"
"47475";"T001038";"T001040";"PC6005  ";"2019JJ00";"    4470"
"47497";"T001038";"T001040";"PC6006  ";"2019JJ00";"   11580"
"47519";"T001038";"T001040";"PC6011  ";"2019JJ00";"    1385"
"47541";"T001038";"T001040";"PC6012  ";"2019JJ00";"     490"
"47563";"T001038";"T001040";"PC6013  ";"2019JJ00";"     945"
"47585";"T001038";"T001040";"PC6014  ";"2019JJ00";"    1700"
"47607";"T001038";"T001040";"PC6015  ";"2019JJ00";"    1280"
"47629";"T001038";"T001040";"PC6017  ";"2019JJ00";"    2420"
"47651";"T001038";"T001040";"PC6019  ";"2019JJ00";"    2055"
"47673";"T001038";"T001040";"PC6021  ";"2019JJ00";"    9160"
"47695";"T001038";"T001040";"PC6023  ";"2019JJ00";"    2100"
"47717";"T001038";"T001040";"PC6024  ";"2019JJ00";"    1435"
"47739";"T001038";"T001040";"PC6026  ";"2019JJ00";"    5205"
"47761";"T001038";"T001040";"PC6027  ";"2019JJ00";"    1795"
"47783";"T001038";"T001040";"PC6028  ";"2019JJ00";"     740"
"47805";"T001038";"T001040";"PC6029  ";"2019JJ00";"    1625"
"47827";"T001038";"T001040";"PC6031  ";"2019JJ00";"   10340"
"47849";"T001038";"T001040";"PC6034  ";"2019JJ00";"    1550"
"47871";"T001038";"T001040";"PC6035  ";"2019JJ00";"    4065"
"47893";"T001038";"T001040";"PC6037  ";"2019JJ00";"    1145"
"47915";"T001038";"T001040";"PC6039  ";"2019JJ00";"    5160"
"47937";"T001038";"T001040";"PC6041  ";"2019JJ00";"   11520"
"47959";"T001038";"T001040";"PC6042  ";"2019JJ00";"    9310"
"47981";"T001038";"T001040";"PC6043  ";"2019JJ00";"   11710"
"48003";"T001038";"T001040";"PC6044  ";"2019JJ00";"    3310"
"48025";"T001038";"T001040";"PC6045  ";"2019JJ00";"    5885"
"48047";"T001038";"T001040";"PC6049  ";"2019JJ00";"    7725"
"48069";"T001038";"T001040";"PC6051  ";"2019JJ00";"    6935"
"48091";"T001038";"T001040";"PC6061  ";"2019JJ00";"    3995"
"48113";"T001038";"T001040";"PC6063  ";"2019JJ00";"    2335"
"48135";"T001038";"T001040";"PC6065  ";"2019JJ00";"    3080"
"48157";"T001038";"T001040";"PC6067  ";"2019JJ00";"    3605"
"48179";"T001038";"T001040";"PC6071  ";"2019JJ00";"    8750"
"48201";"T001038";"T001040";"PC6074  ";"2019JJ00";"    3630"
"48223";"T001038";"T001040";"PC6075  ";"2019JJ00";"    4205"
"48245";"T001038";"T001040";"PC6077  ";"2019JJ00";"    3370"
"48267";"T001038";"T001040";"PC6081  ";"2019JJ00";"    4325"
"48289";"T001038";"T001040";"PC6082  ";"2019JJ00";"     945"
"48311";"T001038";"T001040";"PC6083  ";"2019JJ00";"     675"
"48333";"T001038";"T001040";"PC6085  ";"2019JJ00";"    3775"
"48355";"T001038";"T001040";"PC6086  ";"2019JJ00";"    3350"
"48377";"T001038";"T001040";"PC6088  ";"2019JJ00";"    4215"
"48399";"T001038";"T001040";"PC6089  ";"2019JJ00";"     770"
"48421";"T001038";"T001040";"PC6091  ";"2019JJ00";"     725"
"48443";"T001038";"T001040";"PC6092  ";"2019JJ00";"     320"
"48465";"T001038";"T001040";"PC6093  ";"2019JJ00";"    6495"
"48487";"T001038";"T001040";"PC6095  ";"2019JJ00";"    2535"
"48509";"T001038";"T001040";"PC6096  ";"2019JJ00";"    1650"
"48531";"T001038";"T001040";"PC6097  ";"2019JJ00";"    4415"
"48553";"T001038";"T001040";"PC6099  ";"2019JJ00";"    1750"
"48575";"T001038";"T001040";"PC6101  ";"2019JJ00";"    9475"
"48597";"T001038";"T001040";"PC6102  ";"2019JJ00";"    5005"
"48619";"T001038";"T001040";"PC6104  ";"2019JJ00";"    1660"
"48641";"T001038";"T001040";"PC6105  ";"2019JJ00";"    1300"
"48663";"T001038";"T001040";"PC6107  ";"2019JJ00";"    1670"
"48685";"T001038";"T001040";"PC6109  ";"2019JJ00";"     835"
"48707";"T001038";"T001040";"PC6111  ";"2019JJ00";"     615"
"48729";"T001038";"T001040";"PC6112  ";"2019JJ00";"     835"
"48751";"T001038";"T001040";"PC6114  ";"2019JJ00";"    8085"
"48773";"T001038";"T001040";"PC6116  ";"2019JJ00";"    1425"
"48795";"T001038";"T001040";"PC6118  ";"2019JJ00";"    3240"
"48817";"T001038";"T001040";"PC6121  ";"2019JJ00";"    6005"
"48839";"T001038";"T001040";"PC6122  ";"2019JJ00";"    1985"
"48861";"T001038";"T001040";"PC6123  ";"2019JJ00";"    1155"
"48883";"T001038";"T001040";"PC6124  ";"2019JJ00";"     740"
"48905";"T001038";"T001040";"PC6125  ";"2019JJ00";"    1730"
"48927";"T001038";"T001040";"PC6127  ";"2019JJ00";"    2295"
"48949";"T001038";"T001040";"PC6129  ";"2019JJ00";"    5595"
"48971";"T001038";"T001040";"PC6131  ";"2019JJ00";"    4720"
"48993";"T001038";"T001040";"PC6132  ";"2019JJ00";"    5320"
"49015";"T001038";"T001040";"PC6133  ";"2019JJ00";"    3795"
"49037";"T001038";"T001040";"PC6134  ";"2019JJ00";"    2400"
"49059";"T001038";"T001040";"PC6135  ";"2019JJ00";"    5935"
"49081";"T001038";"T001040";"PC6136  ";"2019JJ00";"    6915"
"49103";"T001038";"T001040";"PC6137  ";"2019JJ00";"    8285"
"49125";"T001038";"T001040";"PC6141  ";"2019JJ00";"    2555"
"49147";"T001038";"T001040";"PC6142  ";"2019JJ00";"    1320"
"49169";"T001038";"T001040";"PC6143  ";"2019JJ00";"    1220"
"49191";"T001038";"T001040";"PC6151  ";"2019JJ00";"    4555"
"49213";"T001038";"T001040";"PC6153  ";"2019JJ00";"     100"
"49235";"T001038";"T001040";"PC6155  ";"2019JJ00";"    1995"
"49257";"T001038";"T001040";"PC6161  ";"2019JJ00";"    4290"
"49279";"T001038";"T001040";"PC6162  ";"2019JJ00";"    4410"
"49301";"T001038";"T001040";"PC6163  ";"2019JJ00";"    7795"
"49323";"T001038";"T001040";"PC6164  ";"2019JJ00";"    5155"
"49345";"T001038";"T001040";"PC6165  ";"2019JJ00";"    4735"
"49367";"T001038";"T001040";"PC6166  ";"2019JJ00";"    5225"
"49389";"T001038";"T001040";"PC6167  ";"2019JJ00";"      20"
"49411";"T001038";"T001040";"PC6171  ";"2019JJ00";"   10880"
"49433";"T001038";"T001040";"PC6174  ";"2019JJ00";"     590"
"49455";"T001038";"T001040";"PC6176  ";"2019JJ00";"    3360"
"49477";"T001038";"T001040";"PC6181  ";"2019JJ00";"    8485"
"49499";"T001038";"T001040";"PC6191  ";"2019JJ00";"   12565"
"49521";"T001038";"T001040";"PC6199  ";"2019JJ00";"       0"
"49543";"T001038";"T001040";"PC6211  ";"2019JJ00";"   11690"
"49565";"T001038";"T001040";"PC6212  ";"2019JJ00";"    4490"
"49587";"T001038";"T001040";"PC6213  ";"2019JJ00";"    4255"
"49609";"T001038";"T001040";"PC6214  ";"2019JJ00";"    4825"
"49631";"T001038";"T001040";"PC6215  ";"2019JJ00";"    8525"
"49653";"T001038";"T001040";"PC6216  ";"2019JJ00";"    8440"
"49675";"T001038";"T001040";"PC6217  ";"2019JJ00";"    9385"
"49697";"T001038";"T001040";"PC6218  ";"2019JJ00";"    7140"
"49719";"T001038";"T001040";"PC6219  ";"2019JJ00";"    1700"
"49741";"T001038";"T001040";"PC6221  ";"2019JJ00";"    9720"
"49763";"T001038";"T001040";"PC6222  ";"2019JJ00";"    5305"
"49785";"T001038";"T001040";"PC6223  ";"2019JJ00";"    2660"
"49807";"T001038";"T001040";"PC6224  ";"2019JJ00";"    8080"
"49829";"T001038";"T001040";"PC6225  ";"2019JJ00";"    6795"
"49851";"T001038";"T001040";"PC6226  ";"2019JJ00";"    7385"
"49873";"T001038";"T001040";"PC6227  ";"2019JJ00";"    7680"
"49895";"T001038";"T001040";"PC6228  ";"2019JJ00";"    6745"
"49917";"T001038";"T001040";"PC6229  ";"2019JJ00";"    6740"
"49939";"T001038";"T001040";"PC6231  ";"2019JJ00";"    7525"
"49961";"T001038";"T001040";"PC6235  ";"2019JJ00";"    2815"
"49983";"T001038";"T001040";"PC6237  ";"2019JJ00";"     345"
"50005";"T001038";"T001040";"PC6241  ";"2019JJ00";"    5625"
"50027";"T001038";"T001040";"PC6243  ";"2019JJ00";"    2610"
"50049";"T001038";"T001040";"PC6245  ";"2019JJ00";"    9480"
"50071";"T001038";"T001040";"PC6247  ";"2019JJ00";"    2960"
"50093";"T001038";"T001040";"PC6251  ";"2019JJ00";"     435"
"50115";"T001038";"T001040";"PC6252  ";"2019JJ00";"     150"
"50137";"T001038";"T001040";"PC6255  ";"2019JJ00";"    1115"
"50159";"T001038";"T001040";"PC6261  ";"2019JJ00";"     900"
"50181";"T001038";"T001040";"PC6262  ";"2019JJ00";"    1000"
"50203";"T001038";"T001040";"PC6265  ";"2019JJ00";"    1430"
"50225";"T001038";"T001040";"PC6267  ";"2019JJ00";"    3465"
"50247";"T001038";"T001040";"PC6268  ";"2019JJ00";"     575"
"50269";"T001038";"T001040";"PC6269  ";"2019JJ00";"    3820"
"50291";"T001038";"T001040";"PC6271  ";"2019JJ00";"    3905"
"50313";"T001038";"T001040";"PC6273  ";"2019JJ00";"     210"
"50335";"T001038";"T001040";"PC6274  ";"2019JJ00";"     565"
"50357";"T001038";"T001040";"PC6276  ";"2019JJ00";"     180"
